source_feature,group_score,transformed_columns,source_rank,source_normalized_score,selector,run_id,repeat,fold
savings,0.5416666666666666,5.0,8.0,0.631578947368421,RFE,R1_F3,1,3
credit_history,0.5016666666666667,5.0,9.0,0.5789473684210527,RFE,R1_F3,1,3
job,0.4666666666666667,4.0,10.0,0.5263157894736843,RFE,R1_F3,1,3
personal_status_sex,0.4416666666666667,4.0,11.0,0.4736842105263158,RFE,R1_F3,1,3
amount,0.44166666666666665,1.0,12.0,0.42105263157894735,RFE,R1_F3,1,3
property,0.4166666666666667,4.0,13.0,0.368421052631579,RFE,R1_F3,1,3
other_debtors,0.375,3.0,14.5,0.2894736842105263,RFE,R1_F3,1,3
other_installment_plans,0.375,3.0,14.5,0.2894736842105263,RFE,R1_F3,1,3
number_credits,0.3416666666666667,1.0,16.0,0.21052631578947367,RFE,R1_F3,1,3
employment_duration,0.30166666666666664,5.0,17.0,0.1578947368421053,RFE,R1_F3,1,3
people_liable,0.2416666666666667,1.0,18.0,0.10526315789473684,RFE,R1_F3,1,3
telephone,0.24166666666666664,2.0,19.0,0.052631578947368474,RFE,R1_F3,1,3
present_residence,0.04166666666666663,1.0,20.0,0.0,RFE,R1_F3,1,3
age,0.7421052631578947,,4.5,0.8157894736842105,EqualConsensus,R1_F3,1,3
amount,0.7526315789473684,,3.0,0.8947368421052632,EqualConsensus,R1_F3,1,3
credit_history,0.605263157894737,,6.0,0.736842105263158,EqualConsensus,R1_F3,1,3
duration,0.9368421052631579,,1.0,1.0,EqualConsensus,R1_F3,1,3
employment_duration,0.3157894736842105,,15.0,0.26315789473684215,EqualConsensus,R1_F3,1,3
foreign_worker,0.5157894736842106,,10.0,0.5263157894736843,EqualConsensus,R1_F3,1,3
housing,0.4473684210526315,,13.0,0.368421052631579,EqualConsensus,R1_F3,1,3
installment_rate,0.7421052631578947,,4.5,0.8157894736842105,EqualConsensus,R1_F3,1,3
job,0.23157894736842105,,17.0,0.1578947368421053,EqualConsensus,R1_F3,1,3
number_credits,0.5368421052631579,,8.0,0.631578947368421,EqualConsensus,R1_F3,1,3
other_debtors,0.19473684210526318,,19.0,0.052631578947368474,EqualConsensus,R1_F3,1,3
other_installment_plans,0.4473684210526316,,12.0,0.42105263157894735,EqualConsensus,R1_F3,1,3
people_liable,0.22105263157894733,,18.0,0.10526315789473684,EqualConsensus,R1_F3,1,3
personal_status_sex,0.3894736842105263,,14.0,0.3157894736842105,EqualConsensus,R1_F3,1,3
present_residence,0.1631578947368421,,20.0,0.0,EqualConsensus,R1_F3,1,3
property,0.5105263157894736,,11.0,0.4736842105263158,EqualConsensus,R1_F3,1,3
purpose,0.5263157894736843,,9.0,0.5789473684210527,EqualConsensus,R1_F3,1,3
savings,0.5842105263157894,,7.0,0.6842105263157895,EqualConsensus,R1_F3,1,3
status,0.8842105263157893,,2.0,0.9473684210526316,EqualConsensus,R1_F3,1,3
telephone,0.2526315789473685,,16.0,0.21052631578947367,EqualConsensus,R1_F3,1,3
status,0.8416666666666667,4.0,1.0,1.0,Chi2,R1_F4,1,4
housing,0.7555555555555555,3.0,2.0,0.9473684210526316,Chi2,R1_F4,1,4
savings,0.7033333333333334,5.0,3.0,0.8947368421052632,Chi2,R1_F4,1,4
credit_history,0.6900000000000001,5.0,4.0,0.8421052631578947,Chi2,R1_F4,1,4
duration,0.65,1.0,5.0,0.7894736842105263,Chi2,R1_F4,1,4
amount,0.6,1.0,6.0,0.736842105263158,Chi2,R1_F4,1,4
employment_duration,0.5633333333333332,5.0,7.0,0.6842105263157895,Chi2,R1_F4,1,4
property,0.5333333333333333,4.0,8.0,0.631578947368421,Chi2,R1_F4,1,4
personal_status_sex,0.5166666666666666,4.0,9.0,0.5789473684210527,Chi2,R1_F4,1,4
age,0.41666666666666663,1.0,10.0,0.5263157894736843,Chi2,R1_F4,1,4
other_installment_plans,0.41111111111111115,3.0,11.0,0.4736842105263158,Chi2,R1_F4,1,4
purpose,0.40499999999999997,10.0,12.0,0.42105263157894735,Chi2,R1_F4,1,4
other_debtors,0.37222222222222223,3.0,13.0,0.368421052631579,Chi2,R1_F4,1,4
foreign_worker,0.33333333333333337,2.0,14.0,0.3157894736842105,Chi2,R1_F4,1,4
telephone,0.3333333333333333,2.0,15.0,0.26315789473684215,Chi2,R1_F4,1,4
people_liable,0.2666666666666667,1.0,16.0,0.21052631578947367,Chi2,R1_F4,1,4
number_credits,0.23333333333333328,1.0,17.0,0.1578947368421053,Chi2,R1_F4,1,4
job,0.20833333333333334,4.0,18.0,0.10526315789473684,Chi2,R1_F4,1,4
installment_rate,0.08333333333333337,1.0,19.0,0.052631578947368474,Chi2,R1_F4,1,4
present_residence,0.06666666666666665,1.0,20.0,0.0,Chi2,R1_F4,1,4
age,0.9833333333333333,1.0,1.0,1.0,MI,R1_F4,1,4
duration,0.95,1.0,2.0,0.9473684210526316,MI,R1_F4,1,4
people_liable,0.9166666666666666,1.0,3.0,0.8947368421052632,MI,R1_F4,1,4
amount,0.8666666666666667,1.0,4.0,0.8421052631578947,MI,R1_F4,1,4
status,0.7875,4.0,5.0,0.7894736842105263,MI,R1_F4,1,4
housing,0.7444444444444445,3.0,6.0,0.736842105263158,MI,R1_F4,1,4
credit_history,0.6466666666666667,5.0,7.0,0.6842105263157895,MI,R1_F4,1,4
savings,0.6333333333333333,5.0,8.0,0.631578947368421,MI,R1_F4,1,4
foreign_worker,0.525,2.0,9.0,0.5789473684210527,MI,R1_F4,1,4
personal_status_sex,0.49583333333333335,4.0,10.0,0.5263157894736843,MI,R1_F4,1,4
employment_duration,0.4866666666666667,5.0,11.0,0.4736842105263158,MI,R1_F4,1,4
property,0.48333333333333334,4.0,12.0,0.42105263157894735,MI,R1_F4,1,4
other_installment_plans,0.4333333333333333,3.0,13.0,0.368421052631579,MI,R1_F4,1,4
installment_rate,0.41666666666666663,1.0,14.0,0.3157894736842105,MI,R1_F4,1,4
telephone,0.3583333333333333,2.0,15.0,0.26315789473684215,MI,R1_F4,1,4
purpose,0.3433333333333334,10.0,16.0,0.21052631578947367,MI,R1_F4,1,4
other_debtors,0.3277777777777778,3.0,17.0,0.1578947368421053,MI,R1_F4,1,4
job,0.18333333333333332,4.0,18.0,0.10526315789473684,MI,R1_F4,1,4
number_credits,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R1_F4,1,4
present_residence,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R1_F4,1,4
credit_history,0.7150000000000001,5.0,1.0,1.0,L1,R1_F4,1,4
status,0.6854166666666667,4.0,2.0,0.9473684210526316,L1,R1_F4,1,4
duration,0.6666666666666667,1.0,3.0,0.8947368421052632,L1,R1_F4,1,4
amount,0.6333333333333333,1.0,4.0,0.8421052631578947,L1,R1_F4,1,4
installment_rate,0.5833333333333333,1.0,5.0,0.7894736842105263,L1,R1_F4,1,4
other_debtors,0.5527777777777778,3.0,6.0,0.736842105263158,L1,R1_F4,1,4
personal_status_sex,0.55,4.0,7.0,0.6842105263157895,L1,R1_F4,1,4
property,0.5458333333333334,4.0,8.0,0.631578947368421,L1,R1_F4,1,4
foreign_worker,0.5375000000000001,2.0,9.0,0.5789473684210527,L1,R1_F4,1,4
number_credits,0.5333333333333333,1.0,10.0,0.5263157894736843,L1,R1_F4,1,4
savings,0.5133333333333334,5.0,11.0,0.4736842105263158,L1,R1_F4,1,4
employment_duration,0.5016666666666667,5.0,12.0,0.42105263157894735,L1,R1_F4,1,4
age,0.4833333333333333,1.0,13.0,0.368421052631579,L1,R1_F4,1,4
purpose,0.47750000000000004,10.0,14.0,0.3157894736842105,L1,R1_F4,1,4
housing,0.44722222222222224,3.0,15.0,0.26315789473684215,L1,R1_F4,1,4
present_residence,0.4,1.0,16.0,0.21052631578947367,L1,R1_F4,1,4
people_liable,0.3666666666666667,1.0,17.0,0.1578947368421053,L1,R1_F4,1,4
telephone,0.3541666666666667,2.0,18.0,0.10526315789473684,L1,R1_F4,1,4
other_installment_plans,0.31111111111111117,3.0,19.0,0.052631578947368474,L1,R1_F4,1,4
job,0.14166666666666672,4.0,20.0,0.0,L1,R1_F4,1,4
amount,1.0,1.0,1.0,1.0,RF,R1_F4,1,4
duration,0.9833333333333333,1.0,2.0,0.9473684210526316,RF,R1_F4,1,4
age,0.9666666666666667,1.0,3.0,0.8947368421052632,RF,R1_F4,1,4
installment_rate,0.9166666666666666,1.0,4.0,0.8421052631578947,RF,R1_F4,1,4
present_residence,0.9,1.0,5.0,0.7894736842105263,RF,R1_F4,1,4
number_credits,0.8166666666666667,1.0,6.0,0.736842105263158,RF,R1_F4,1,4
status,0.7333333333333334,4.0,7.0,0.6842105263157895,RF,R1_F4,1,4
property,0.6208333333333333,4.0,8.0,0.631578947368421,RF,R1_F4,1,4
credit_history,0.5833333333333333,5.0,9.0,0.5789473684210527,RF,R1_F4,1,4
telephone,0.575,2.0,10.0,0.5263157894736843,RF,R1_F4,1,4
employment_duration,0.5466666666666666,5.0,11.0,0.4736842105263158,RF,R1_F4,1,4
personal_status_sex,0.5041666666666667,4.0,12.0,0.42105263157894735,RF,R1_F4,1,4
housing,0.4833333333333334,3.0,13.0,0.368421052631579,RF,R1_F4,1,4
other_installment_plans,0.4388888888888889,3.0,14.0,0.3157894736842105,RF,R1_F4,1,4
job,0.42083333333333334,4.0,15.0,0.26315789473684215,RF,R1_F4,1,4
savings,0.4066666666666666,5.0,16.0,0.21052631578947367,RF,R1_F4,1,4
people_liable,0.3666666666666667,1.0,17.0,0.1578947368421053,RF,R1_F4,1,4
purpose,0.30333333333333334,10.0,18.0,0.10526315789473684,RF,R1_F4,1,4
other_debtors,0.2222222222222222,3.0,19.0,0.052631578947368474,RF,R1_F4,1,4
foreign_worker,0.06666666666666671,2.0,20.0,0.0,RF,R1_F4,1,4
status,0.78125,4.0,1.0,1.0,RFE,R1_F4,1,4
duration,0.7416666666666667,1.0,2.5,0.9210526315789473,RFE,R1_F4,1,4
foreign_worker,0.7416666666666667,2.0,2.5,0.9210526315789473,RFE,R1_F4,1,4
credit_history,0.6816666666666666,5.0,4.0,0.8421052631578947,RFE,R1_F4,1,4
other_debtors,0.6083333333333333,3.0,5.0,0.7894736842105263,RFE,R1_F4,1,4
savings,0.6016666666666667,5.0,6.0,0.736842105263158,RFE,R1_F4,1,4
housing,0.5750000000000001,3.0,7.0,0.6842105263157895,RFE,R1_F4,1,4
amount,0.5416666666666667,1.0,8.0,0.631578947368421,RFE,R1_F4,1,4
property,0.5166666666666666,4.0,9.0,0.5789473684210527,RFE,R1_F4,1,4
employment_duration,0.4616666666666667,5.0,10.0,0.5263157894736843,RFE,R1_F4,1,4
purpose,0.45166666666666666,10.0,11.0,0.4736842105263158,RFE,R1_F4,1,4
installment_rate,0.44166666666666665,1.0,13.0,0.368421052631579,RFE,R1_F4,1,4
number_credits,0.44166666666666665,1.0,13.0,0.368421052631579,RFE,R1_F4,1,4
personal_status_sex,0.44166666666666665,4.0,13.0,0.368421052631579,RFE,R1_F4,1,4
telephone,0.34166666666666673,2.0,15.0,0.26315789473684215,RFE,R1_F4,1,4
other_installment_plans,0.27499999999999997,3.0,16.0,0.21052631578947367,RFE,R1_F4,1,4
age,0.2416666666666667,1.0,17.5,0.13157894736842102,RFE,R1_F4,1,4
present_residence,0.2416666666666667,1.0,17.5,0.13157894736842102,RFE,R1_F4,1,4
job,0.24166666666666667,4.0,19.0,0.052631578947368474,RFE,R1_F4,1,4
people_liable,0.14166666666666672,1.0,20.0,0.0,RFE,R1_F4,1,4
age,0.5842105263157895,,7.0,0.6842105263157895,EqualConsensus,R1_F4,1,4
amount,0.8105263157894737,,3.0,0.8947368421052632,EqualConsensus,R1_F4,1,4
credit_history,0.7894736842105263,,4.0,0.8421052631578947,EqualConsensus,R1_F4,1,4
duration,0.9,,1.0,1.0,EqualConsensus,R1_F4,1,4
employment_duration,0.5157894736842106,,9.5,0.5526315789473684,EqualConsensus,R1_F4,1,4
foreign_worker,0.4789473684210527,,11.0,0.4736842105263158,EqualConsensus,R1_F4,1,4
housing,0.6,,5.0,0.7894736842105263,EqualConsensus,R1_F4,1,4
installment_rate,0.47368421052631576,,12.0,0.42105263157894735,EqualConsensus,R1_F4,1,4
job,0.10526315789473686,,20.0,0.0,EqualConsensus,R1_F4,1,4
number_credits,0.3631578947368422,,14.0,0.3157894736842105,EqualConsensus,R1_F4,1,4
other_debtors,0.42105263157894746,,13.0,0.368421052631579,EqualConsensus,R1_F4,1,4
other_installment_plans,0.2842105263157895,,16.0,0.21052631578947367,EqualConsensus,R1_F4,1,4
people_liable,0.28421052631578947,,17.5,0.13157894736842102,EqualConsensus,R1_F4,1,4
personal_status_sex,0.5157894736842106,,9.5,0.5526315789473684,EqualConsensus,R1_F4,1,4
present_residence,0.23157894736842102,,19.0,0.052631578947368474,EqualConsensus,R1_F4,1,4
property,0.5789473684210527,,8.0,0.631578947368421,EqualConsensus,R1_F4,1,4
purpose,0.3052631578947368,,15.0,0.26315789473684215,EqualConsensus,R1_F4,1,4
savings,0.5894736842105263,,6.0,0.736842105263158,EqualConsensus,R1_F4,1,4
status,0.8842105263157893,,2.0,0.9473684210526316,EqualConsensus,R1_F4,1,4
telephone,0.28421052631578947,,17.5,0.13157894736842102,EqualConsensus,R1_F4,1,4
status,0.8291666666666666,4.0,1.0,1.0,Chi2,R1_F5,1,5
duration,0.7,1.0,2.0,0.9473684210526316,Chi2,R1_F5,1,5
housing,0.6833333333333332,3.0,3.0,0.8947368421052632,Chi2,R1_F5,1,5
credit_history,0.63,5.0,4.0,0.8421052631578947,Chi2,R1_F5,1,5
other_installment_plans,0.6166666666666667,3.0,5.0,0.7894736842105263,Chi2,R1_F5,1,5
savings,0.6133333333333333,5.0,6.0,0.736842105263158,Chi2,R1_F5,1,5
amount,0.5833333333333333,1.0,7.0,0.6842105263157895,Chi2,R1_F5,1,5
property,0.5708333333333333,4.0,8.0,0.631578947368421,Chi2,R1_F5,1,5
installment_rate,0.5,1.0,9.0,0.5789473684210527,Chi2,R1_F5,1,5
foreign_worker,0.49166666666666664,2.0,10.0,0.5263157894736843,Chi2,R1_F5,1,5
purpose,0.45833333333333337,10.0,11.0,0.4736842105263158,Chi2,R1_F5,1,5
employment_duration,0.45666666666666667,5.0,12.0,0.42105263157894735,Chi2,R1_F5,1,5
other_debtors,0.45555555555555555,3.0,13.0,0.368421052631579,Chi2,R1_F5,1,5
personal_status_sex,0.41666666666666663,4.0,14.0,0.3157894736842105,Chi2,R1_F5,1,5
age,0.2833333333333333,1.0,15.0,0.26315789473684215,Chi2,R1_F5,1,5
number_credits,0.2666666666666667,1.0,16.0,0.21052631578947367,Chi2,R1_F5,1,5
job,0.24166666666666667,4.0,17.0,0.1578947368421053,Chi2,R1_F5,1,5
telephone,0.22499999999999998,2.0,18.0,0.10526315789473684,Chi2,R1_F5,1,5
present_residence,0.1333333333333333,1.0,19.0,0.052631578947368474,Chi2,R1_F5,1,5
people_liable,0.01666666666666672,1.0,20.0,0.0,Chi2,R1_F5,1,5
present_residence,0.9666666666666667,1.0,1.0,1.0,MI,R1_F5,1,5
people_liable,0.95,1.0,2.0,0.9473684210526316,MI,R1_F5,1,5
duration,0.9333333333333333,1.0,3.0,0.8947368421052632,MI,R1_F5,1,5
amount,0.9166666666666666,1.0,4.0,0.8421052631578947,MI,R1_F5,1,5
number_credits,0.8166666666666667,1.0,5.0,0.7894736842105263,MI,R1_F5,1,5
status,0.7833333333333333,4.0,6.0,0.736842105263158,MI,R1_F5,1,5
foreign_worker,0.7083333333333333,2.0,7.0,0.6842105263157895,MI,R1_F5,1,5
housing,0.65,3.0,8.0,0.631578947368421,MI,R1_F5,1,5
credit_history,0.6,5.0,9.5,0.5526315789473684,MI,R1_F5,1,5
other_installment_plans,0.6,3.0,9.5,0.5526315789473684,MI,R1_F5,1,5
savings,0.5599999999999999,5.0,11.0,0.4736842105263158,MI,R1_F5,1,5
property,0.5041666666666667,4.0,12.0,0.42105263157894735,MI,R1_F5,1,5
other_debtors,0.38888888888888884,3.0,13.0,0.368421052631579,MI,R1_F5,1,5
personal_status_sex,0.38749999999999996,4.0,14.0,0.3157894736842105,MI,R1_F5,1,5
employment_duration,0.38,5.0,15.5,0.23684210526315785,MI,R1_F5,1,5
purpose,0.38,10.0,15.5,0.23684210526315785,MI,R1_F5,1,5
job,0.22916666666666666,4.0,17.0,0.1578947368421053,MI,R1_F5,1,5
telephone,0.22499999999999998,2.0,18.0,0.10526315789473684,MI,R1_F5,1,5
age,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R1_F5,1,5
installment_rate,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R1_F5,1,5
installment_rate,0.7666666666666666,1.0,1.0,1.0,L1,R1_F5,1,5
amount,0.7,1.0,2.0,0.9473684210526316,L1,R1_F5,1,5
credit_history,0.6783333333333333,5.0,3.0,0.8947368421052632,L1,R1_F5,1,5
duration,0.6666666666666667,1.0,4.0,0.8421052631578947,L1,R1_F5,1,5
status,0.6625,4.0,5.0,0.7894736842105263,L1,R1_F5,1,5
other_debtors,0.6527777777777778,3.0,6.0,0.736842105263158,L1,R1_F5,1,5
foreign_worker,0.6416666666666666,2.0,7.0,0.6842105263157895,L1,R1_F5,1,5
personal_status_sex,0.5208333333333334,4.0,8.0,0.631578947368421,L1,R1_F5,1,5
purpose,0.5058333333333334,10.0,9.0,0.5789473684210527,L1,R1_F5,1,5
telephone,0.49166666666666664,2.0,10.0,0.5263157894736843,L1,R1_F5,1,5
other_installment_plans,0.48611111111111116,3.0,11.0,0.4736842105263158,L1,R1_F5,1,5
age,0.4666666666666667,1.0,12.0,0.42105263157894735,L1,R1_F5,1,5
savings,0.45666666666666667,5.0,13.0,0.368421052631579,L1,R1_F5,1,5
present_residence,0.44999999999999996,1.0,14.0,0.3157894736842105,L1,R1_F5,1,5
number_credits,0.43333333333333335,1.0,15.0,0.26315789473684215,L1,R1_F5,1,5
employment_duration,0.42666666666666664,5.0,16.0,0.21052631578947367,L1,R1_F5,1,5
people_liable,0.41666666666666663,1.0,17.0,0.1578947368421053,L1,R1_F5,1,5
property,0.3416666666666667,4.0,18.0,0.10526315789473684,L1,R1_F5,1,5
housing,0.3333333333333333,3.0,19.0,0.052631578947368474,L1,R1_F5,1,5
job,0.23750000000000002,4.0,20.0,0.0,L1,R1_F5,1,5
amount,1.0,1.0,1.0,1.0,RF,R1_F5,1,5
duration,0.9833333333333333,1.0,2.0,0.9473684210526316,RF,R1_F5,1,5
age,0.9666666666666667,1.0,3.0,0.8947368421052632,RF,R1_F5,1,5
present_residence,0.9166666666666666,1.0,4.0,0.8421052631578947,RF,R1_F5,1,5
installment_rate,0.9,1.0,5.0,0.7894736842105263,RF,R1_F5,1,5
number_credits,0.8666666666666667,1.0,6.0,0.736842105263158,RF,R1_F5,1,5
status,0.7416666666666667,4.0,7.0,0.6842105263157895,RF,R1_F5,1,5
telephone,0.6083333333333334,2.0,8.0,0.631578947368421,RF,R1_F5,1,5
property,0.5916666666666667,4.0,9.0,0.5789473684210527,RF,R1_F5,1,5
credit_history,0.59,5.0,10.0,0.5263157894736843,RF,R1_F5,1,5
other_installment_plans,0.5611111111111111,3.0,11.0,0.4736842105263158,RF,R1_F5,1,5
employment_duration,0.4833333333333334,5.0,12.0,0.42105263157894735,RF,R1_F5,1,5
personal_status_sex,0.45416666666666666,4.0,13.0,0.368421052631579,RF,R1_F5,1,5
housing,0.4444444444444445,3.0,14.0,0.3157894736842105,RF,R1_F5,1,5
job,0.425,4.0,15.0,0.26315789473684215,RF,R1_F5,1,5
people_liable,0.4,1.0,16.0,0.21052631578947367,RF,R1_F5,1,5
savings,0.39666666666666667,5.0,17.0,0.1578947368421053,RF,R1_F5,1,5
purpose,0.31,10.0,18.0,0.10526315789473684,RF,R1_F5,1,5
other_debtors,0.26111111111111107,3.0,19.0,0.052631578947368474,RF,R1_F5,1,5
foreign_worker,0.07500000000000001,2.0,20.0,0.0,RF,R1_F5,1,5
foreign_worker,0.8916666666666666,2.0,1.0,1.0,RFE,R1_F5,1,5
amount,0.7416666666666667,1.0,2.5,0.9210526315789473,RFE,R1_F5,1,5
installment_rate,0.7416666666666667,1.0,2.5,0.9210526315789473,RFE,R1_F5,1,5
status,0.7312500000000001,4.0,4.0,0.8421052631578947,RFE,R1_F5,1,5
other_debtors,0.6749999999999999,3.0,5.0,0.7894736842105263,RFE,R1_F5,1,5
credit_history,0.6616666666666667,5.0,6.0,0.736842105263158,RFE,R1_F5,1,5
duration,0.5416666666666667,1.0,7.5,0.6578947368421053,RFE,R1_F5,1,5
purpose,0.5416666666666667,10.0,7.5,0.6578947368421053,RFE,R1_F5,1,5
housing,0.5083333333333333,3.0,9.0,0.5789473684210527,RFE,R1_F5,1,5
personal_status_sex,0.4916666666666667,4.0,10.0,0.5263157894736843,RFE,R1_F5,1,5
other_installment_plans,0.47500000000000003,3.0,11.0,0.4736842105263158,RFE,R1_F5,1,5
savings,0.4416666666666667,5.0,12.0,0.42105263157894735,RFE,R1_F5,1,5
employment_duration,0.38166666666666665,5.0,13.0,0.368421052631579,RFE,R1_F5,1,5
present_residence,0.3416666666666667,1.0,14.0,0.3157894736842105,RFE,R1_F5,1,5
telephone,0.3416666666666666,2.0,15.0,0.26315789473684215,RFE,R1_F5,1,5
property,0.29166666666666663,4.0,16.0,0.21052631578947367,RFE,R1_F5,1,5
job,0.26666666666666666,4.0,17.0,0.1578947368421053,RFE,R1_F5,1,5
age,0.2416666666666667,1.0,19.0,0.052631578947368474,RFE,R1_F5,1,5
number_credits,0.2416666666666667,1.0,19.0,0.052631578947368474,RFE,R1_F5,1,5
people_liable,0.2416666666666667,1.0,19.0,0.052631578947368474,RFE,R1_F5,1,5
age,0.3315789473684211,,16.0,0.21052631578947367,EqualConsensus,R1_F5,1,5
amount,0.8789473684210527,,1.0,1.0,EqualConsensus,R1_F5,1,5
credit_history,0.7105263157894737,,4.0,0.8421052631578947,EqualConsensus,R1_F5,1,5
duration,0.8578947368421053,,2.0,0.9473684210526316,EqualConsensus,R1_F5,1,5
employment_duration,0.33157894736842103,,17.0,0.1578947368421053,EqualConsensus,R1_F5,1,5
foreign_worker,0.5789473684210527,,6.0,0.736842105263158,EqualConsensus,R1_F5,1,5
housing,0.4947368421052632,,9.0,0.5789473684210527,EqualConsensus,R1_F5,1,5
installment_rate,0.6631578947368421,,5.0,0.7894736842105263,EqualConsensus,R1_F5,1,5
job,0.14736842105263162,,20.0,0.0,EqualConsensus,R1_F5,1,5
number_credits,0.41052631578947374,,13.5,0.3421052631578947,EqualConsensus,R1_F5,1,5
other_debtors,0.4631578947368421,,10.0,0.5263157894736843,EqualConsensus,R1_F5,1,5
other_installment_plans,0.5526315789473685,,7.0,0.6842105263157895,EqualConsensus,R1_F5,1,5
people_liable,0.27368421052631586,,19.0,0.052631578947368474,EqualConsensus,R1_F5,1,5
personal_status_sex,0.43157894736842106,,11.5,0.4473684210526315,EqualConsensus,R1_F5,1,5
present_residence,0.5052631578947369,,8.0,0.631578947368421,EqualConsensus,R1_F5,1,5
property,0.3894736842105263,,15.0,0.26315789473684215,EqualConsensus,R1_F5,1,5
purpose,0.41052631578947374,,13.5,0.3421052631578947,EqualConsensus,R1_F5,1,5
savings,0.43157894736842106,,11.5,0.4473684210526315,EqualConsensus,R1_F5,1,5
status,0.8105263157894737,,3.0,0.8947368421052632,EqualConsensus,R1_F5,1,5
telephone,0.3263157894736842,,18.0,0.10526315789473684,EqualConsensus,R1_F5,1,5
status,0.8041666666666667,4.0,1.0,1.0,Chi2,R2_F1,2,1
savings,0.67,5.0,2.0,0.9473684210526316,Chi2,R2_F1,2,1
housing,0.6611111111111111,3.0,3.0,0.8947368421052632,Chi2,R2_F1,2,1
credit_history,0.6533333333333333,5.0,4.0,0.8421052631578947,Chi2,R2_F1,2,1
duration,0.65,1.0,5.0,0.7894736842105263,Chi2,R2_F1,2,1
other_installment_plans,0.5944444444444444,3.0,6.0,0.736842105263158,Chi2,R2_F1,2,1
amount,0.5833333333333333,1.0,7.0,0.6842105263157895,Chi2,R2_F1,2,1
employment_duration,0.51,5.0,8.0,0.631578947368421,Chi2,R2_F1,2,1
personal_status_sex,0.5041666666666667,4.0,9.0,0.5789473684210527,Chi2,R2_F1,2,1
purpose,0.47000000000000003,10.0,10.0,0.5263157894736843,Chi2,R2_F1,2,1
foreign_worker,0.4583333333333333,2.0,11.0,0.4736842105263158,Chi2,R2_F1,2,1
other_debtors,0.4444444444444445,3.0,12.0,0.42105263157894735,Chi2,R2_F1,2,1
property,0.4375,4.0,13.0,0.368421052631579,Chi2,R2_F1,2,1
age,0.3833333333333333,1.0,14.0,0.3157894736842105,Chi2,R2_F1,2,1
people_liable,0.33333333333333337,1.0,15.0,0.26315789473684215,Chi2,R2_F1,2,1
installment_rate,0.31666666666666665,1.0,16.0,0.21052631578947367,Chi2,R2_F1,2,1
job,0.21666666666666667,4.0,17.0,0.1578947368421053,Chi2,R2_F1,2,1
telephone,0.18333333333333335,2.0,18.0,0.10526315789473684,Chi2,R2_F1,2,1
number_credits,0.1333333333333333,1.0,19.0,0.052631578947368474,Chi2,R2_F1,2,1
present_residence,0.0,1.0,20.0,0.0,Chi2,R2_F1,2,1
duration,0.9666666666666667,1.0,1.0,1.0,MI,R2_F1,2,1
people_liable,0.9166666666666666,1.0,2.0,0.9473684210526316,MI,R2_F1,2,1
amount,0.9,1.0,3.0,0.8947368421052632,MI,R2_F1,2,1
installment_rate,0.8833333333333333,1.0,4.0,0.8421052631578947,MI,R2_F1,2,1
number_credits,0.85,1.0,5.0,0.7894736842105263,MI,R2_F1,2,1
status,0.775,4.0,6.0,0.736842105263158,MI,R2_F1,2,1
housing,0.6333333333333333,3.0,7.0,0.6842105263157895,MI,R2_F1,2,1
foreign_worker,0.625,2.0,8.0,0.631578947368421,MI,R2_F1,2,1
savings,0.6033333333333333,5.0,9.0,0.5789473684210527,MI,R2_F1,2,1
credit_history,0.5966666666666667,5.0,10.0,0.5263157894736843,MI,R2_F1,2,1
other_installment_plans,0.5944444444444444,3.0,11.0,0.4736842105263158,MI,R2_F1,2,1
personal_status_sex,0.4333333333333333,4.0,12.0,0.42105263157894735,MI,R2_F1,2,1
employment_duration,0.43,5.0,13.0,0.368421052631579,MI,R2_F1,2,1
property,0.4125,4.0,14.0,0.3157894736842105,MI,R2_F1,2,1
other_debtors,0.41111111111111115,3.0,15.0,0.26315789473684215,MI,R2_F1,2,1
purpose,0.395,10.0,16.0,0.21052631578947367,MI,R2_F1,2,1
job,0.20833333333333331,4.0,17.0,0.1578947368421053,MI,R2_F1,2,1
