dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,baseline_roc_auc,baseline_pr_auc,baseline_recall_adverse,baseline_f1_adverse,baseline_balanced_accuracy,baseline_mcc,baseline_gmean,baseline_ks_statistic,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic
German Credit,R3_F5,3,5,RFE,Top50,0.5,10,33,50.0,1.0424584000138566,0.3225527000031434,0.75,0.625,0.4838709677419355,0.8695652173913043,0.5454545454545454,0.6767180925666199,0.3827401178155846,0.7591164095371669,0.6337004982866841,0.6486581250966158,0.41725105189340816,120,18,32,30,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.011103319308088055,-0.02577260055174979,0.08064516129032262,0.06468531468531463,0.03669939223936414,0.06476126580379687,0.05405484375805125,0.006545114539504571
German Credit,R3_F5,3,5,RFE,Top75,0.75,15,52,25.0,1.0424584000138566,0.3519543000147678,0.755,0.6511627906976745,0.45161290322580644,0.8913043478260869,0.5333333333333333,0.6714586255259467,0.38604743173685657,0.7653108929406265,0.6497829751071867,0.634448220250891,0.4294062646096306,123,15,34,28,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.004908835904628428,-0.009690123731247113,0.04838709677419356,0.052564102564102544,0.03143992519869099,0.06806857972506886,0.03984493891232643,0.01870032725572701
German Credit,R3_F5,3,5,EqualConsensus,Top25,0.25,5,12,75.0,1.0424584000138566,0.29858010000316426,0.715,0.5641025641025641,0.3548387096774194,0.8768115942028986,0.43564356435643564,0.615825151940159,0.27041016967701853,0.7470780738662928,0.5591529252448204,0.5577873203266256,0.4216923796166433,121,17,40,22,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.023141654978962145,-0.10032017359361345,-0.048387096774193505,-0.04512566641279514,-0.024193548387096753,-0.047568682334769186,-0.03681596101193896,0.010986442262739704
German Credit,R3_F5,3,5,EqualConsensus,Top50,0.5,10,27,50.0,1.0424584000138566,0.32319249998545274,0.74,0.6190476190476191,0.41935483870967744,0.8840579710144928,0.5,0.6517064048620851,0.34452132713798034,0.7538569424964937,0.6416933080321445,0.6088792884018862,0.47942964001870036,122,16,36,26,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.016362786348761205,-0.01777979080628933,0.016129032258064557,0.019230769230769218,0.011687704534829368,0.02654247512619262,0.01427600706332166,0.06872370266479677
German Credit,R3_F5,3,5,EqualConsensus,Top75,0.75,15,50,25.0,1.0424584000138566,0.4443727000034414,0.77,0.7105263157894737,0.43548387096774194,0.9202898550724637,0.54,0.6778868630201028,0.41943044825151354,0.7643758765778401,0.6470843279939673,0.6330650744586205,0.4132772323515661,127,11,35,27,0.7702197288452549,0.6594730988384339,0.4032258064516129,0.4807692307692308,0.6400187003272557,0.3179788520117877,0.5946032813385645,0.4107059373539036,-0.005843852267414795,-0.012388770844466546,0.03225806451612906,0.059230769230769253,0.037868162692847096,0.10145159623972583,0.03846179312005593,0.00257129499766251
German Credit,R4_F1,4,1,Chi2,Top25,0.25,5,18,75.0,1.0486997999832965,0.22000030003255233,0.77,0.6595744680851063,0.5081967213114754,0.8848920863309353,0.5740740740740741,0.6965444038212054,0.4268431848095061,0.7448991626371034,0.582501829222461,0.6705961951784787,0.4143177261469513,123,16,30,31,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.08585918150725325,-0.1045626758614755,-0.032786885245901676,-0.03703703703703709,-0.02358768722726734,-0.05122630480762147,-0.026896492283109974,-0.09517631796202375
German Credit,R4_F1,4,1,Chi2,Top50,0.5,10,41,50.0,1.0486997999832965,0.389521999983117,0.76,0.6382978723404256,0.4918032786885246,0.8776978417266187,0.5555555555555556,0.6847505602075716,0.4012300324056954,0.8253331760820851,0.6601246823933749,0.6570043198176042,0.5083146597476118,122,17,31,30,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.005425168062271557,-0.02693982269056161,-0.049180327868852514,-0.05555555555555558,-0.03538153084090112,-0.0768394572114322,-0.040488367643984446,-0.0011793843613632227
German Credit,R4_F1,4,1,Chi2,Top75,0.75,15,53,25.0,1.0486997999832965,0.3856373999733478,0.78,0.660377358490566,0.5737704918032787,0.8705035971223022,0.6140350877192983,0.7221370444627904,0.4634754132984963,0.8285175138577663,0.6730756736344835,0.7067314037435909,0.5690529543578252,121,18,26,35,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.0022408302865903895,-0.013988831449452954,0.032786885245901565,0.0029239766081871066,0.0020049534143176118,-0.0145940763186313,0.009238716282002235,0.05955891024885018
German Credit,R4_F1,4,1,MI,Top25,0.25,5,10,75.0,1.0486997999832965,0.3378965000156313,0.74,0.6046511627906976,0.4262295081967213,0.8776978417266187,0.5,0.65196367496167,0.34061051183876073,0.7361717183630145,0.5590494591392156,0.6116377354484109,0.38035145653968633,122,17,35,26,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.09458662578134214,-0.1280150459447209,-0.11475409836065581,-0.11111111111111116,-0.0681684160868028,-0.13745897777836685,-0.08585495201317772,-0.1291425875692887
German Credit,R4_F1,4,1,MI,Top50,0.5,10,35,50.0,1.0486997999832965,0.3791190999909304,0.77,0.6744186046511628,0.47540983606557374,0.8992805755395683,0.5576923076923077,0.6873452058025711,0.41991447268596926,0.7944333058143649,0.6186798610495402,0.6538553593832668,0.4527656563273971,125,14,32,29,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.03632503832999179,-0.06838464403439626,-0.06557377049180335,-0.05341880341880345,-0.032786885245901676,-0.05815501693115832,-0.04363732807832188,-0.056728387781577905
German Credit,R4_F1,4,1,MI,Top75,0.75,15,53,25.0,1.0486997999832965,0.41503649996593595,0.78,0.660377358490566,0.5737704918032787,0.8705035971223022,0.6140350877192983,0.7221370444627904,0.4634754132984963,0.8291072060384479,0.6731104287926577,0.7067314037435909,0.562684278806463,121,18,26,35,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.0016511381059087782,-0.01395407629127876,0.032786885245901565,0.0029239766081871066,0.0020049534143176118,-0.0145940763186313,0.009238716282002235,0.05319023469748796
German Credit,R4_F1,4,1,L1,Top25,0.25,5,9,75.0,1.0486997999832965,0.38413959997706115,0.705,0.5217391304347826,0.39344262295081966,0.841726618705036,0.4485981308411215,0.6175846208279279,0.25728446266577665,0.7345205802571059,0.5656009604176037,0.5754746985496703,0.38035145653968633,117,22,37,24,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.0962377638872508,-0.1214635446663328,-0.14754098360655743,-0.16251298026998967,-0.10254747022054489,-0.22078502695135094,-0.1220179889119184,-0.1291425875692887
German Credit,R4_F1,4,1,L1,Top50,0.5,10,24,50.0,1.0486997999832965,0.33966589998453856,0.75,0.6122448979591837,0.4918032786885246,0.8633093525179856,0.5454545454545454,0.6775563156032551,0.3801473122253193,0.7630616818020992,0.5897167819862509,0.6515967848990759,0.47470220544875574,120,19,31,30,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.06769666234225746,-0.09734772309768558,-0.049180327868852514,-0.06565656565656575,-0.04257577544521762,-0.09792217739180831,-0.04589590256251275,-0.03479183866021929
German Credit,R4_F1,4,1,L1,Top75,0.75,15,47,25.0,1.0486997999832965,0.3631174999754876,0.77,0.6666666666666666,0.4918032786885246,0.8920863309352518,0.5660377358490566,0.6919448048118881,0.42325935842116436,0.8174313008609506,0.6668433366514908,0.6623677093783883,0.49510555490034197,124,15,31,30,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.01332704328340606,-0.020221168432445702,-0.049180327868852514,-0.04507337526205457,-0.02818728623658462,-0.05481013119596323,-0.035124978083200364,-0.01438848920863306
German Credit,R4_F1,4,1,RF,Top25,0.25,5,5,75.0,1.0486997999832965,0.2756111000198871,0.685,0.46875,0.2459016393442623,0.8776978417266187,0.3225806451612903,0.5617997405354405,0.15522416595637836,0.6677674254039391,0.4460028126772667,0.4645722098118832,0.2911899988206156,122,17,46,15,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.1629909187404176,-0.24106169240666975,-0.2950819672131148,-0.28853046594982085,-0.1583323505130323,-0.32284532366074925,-0.23292047764970547,-0.21830404528835945
German Credit,R4_F1,4,1,RF,Top50,0.5,10,19,50.0,1.0486997999832965,0.3276674000080675,0.76,0.6382978723404256,0.4918032786885246,0.8776978417266187,0.5555555555555556,0.6847505602075716,0.4012300324056954,0.781578016275504,0.6223394204411068,0.6570043198176042,0.4511145182214884,122,17,31,30,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.049180327868852625,-0.06472508464282967,-0.049180327868852514,-0.05555555555555558,-0.03538153084090112,-0.0768394572114322,-0.040488367643984446,-0.05837952588748663
German Credit,R4_F1,4,1,RF,Top75,0.75,15,38,25.0,1.0486997999832965,0.34563730005174875,0.81,0.7346938775510204,0.5901639344262295,0.9064748201438849,0.6545454545454545,0.7483193772850572,0.531650724603394,0.8273381294964028,0.6569219407650336,0.7314155770247336,0.5198726264889728,126,13,25,36,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.0034202146479538342,-0.03014256431890283,0.0491803278688524,0.04343434343434338,0.028187286236584397,0.053581234986266435,0.03392288956314493,0.01037858237999778
German Credit,R4_F1,4,1,RFE,Top25,0.25,5,22,75.0,1.0486997999832965,0.30153599998448044,0.72,0.5531914893617021,0.4262295081967213,0.8489208633093526,0.48148148148148145,0.637575185753037,0.2987774227904524,0.7850572001415261,0.5569566671037002,0.6015273244552415,0.46279042339898574,118,21,35,26,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.04570114400283054,-0.13010783798023628,-0.11475409836065581,-0.1296296296296297,-0.0825569052954358,-0.1792920668266752,-0.09596536300634717,-0.04670362070998929
German Credit,R4_F1,4,1,RFE,Top50,0.5,10,33,50.0,1.0486997999832965,0.3182387000415474,0.75,0.6122448979591837,0.4918032786885246,0.8633093525179856,0.5454545454545454,0.6775563156032551,0.3801473122253193,0.776270786649369,0.5961863634580205,0.6515967848990759,0.4447458426701261,120,19,31,30,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.05448755749498768,-0.09087814162591601,-0.049180327868852514,-0.06565656565656575,-0.04257577544521762,-0.09792217739180831,-0.04589590256251275,-0.0647482014388489
German Credit,R4_F1,4,1,RFE,Top75,0.75,15,47,25.0,1.0486997999832965,0.35707960004219785,0.77,0.6666666666666666,0.4918032786885246,0.8920863309352518,0.5660377358490566,0.6919448048118881,0.42325935842116436,0.8174313008609506,0.6668433366514908,0.6623677093783883,0.49510555490034197,124,15,31,30,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.01332704328340606,-0.020221168432445702,-0.049180327868852514,-0.04507337526205457,-0.02818728623658462,-0.05481013119596323,-0.035124978083200364,-0.01438848920863306
German Credit,R4_F1,4,1,EqualConsensus,Top25,0.25,5,13,75.0,1.0486997999832965,0.29389739996986464,0.74,0.5957446808510638,0.45901639344262296,0.8633093525179856,0.5185185185185185,0.6611628729803043,0.35000372759807385,0.7599363132444863,0.5246646715736145,0.6295022997718847,0.4367260290128553,120,19,33,28,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.07082203089987038,-0.16239983351032194,-0.08196721311475413,-0.09259259259259267,-0.05896921806816846,-0.12806576201905373,-0.067990387689704,-0.07276801509611974
German Credit,R4_F1,4,1,EqualConsensus,Top50,0.5,10,35,50.0,1.0486997999832965,0.32247640000423416,0.735,0.5869565217391305,0.4426229508196721,0.8633093525179856,0.5046728971962616,0.6529661516688289,0.334702054240233,0.788536384007548,0.6259613634140837,0.6181589868971665,0.46432362306875813,120,19,34,27,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.04222196013680868,-0.061103141669852756,-0.09836065573770497,-0.10643821391484953,-0.06716593937964388,-0.14336743537689456,-0.07933370056442213,-0.0451704210402169
German Credit,R4_F1,4,1,EqualConsensus,Top75,0.75,15,47,25.0,1.0486997999832965,0.34409600001526996,0.77,0.6666666666666666,0.4918032786885246,0.8920863309352518,0.5660377358490566,0.6919448048118881,0.42325935842116436,0.8174313008609506,0.6668433366514908,0.6623677093783883,0.49510555490034197,124,15,31,30,0.8307583441443567,0.6870645050839365,0.5409836065573771,0.6111111111111112,0.7201320910484728,0.4780694896171276,0.6974926874615887,0.509494044108975,-0.01332704328340606,-0.020221168432445702,-0.049180327868852514,-0.04507337526205457,-0.02818728623658462,-0.05481013119596323,-0.035124978083200364,-0.01438848920863306
German Credit,R4_F2,4,2,Chi2,Top25,0.25,5,18,75.0,1.0015082000172697,0.2290250000078231,0.76,0.5681818181818182,0.46296296296296297,0.8698630136986302,0.5102040816326531,0.6664129883307965,0.35669899480692874,0.7480974124809742,0.6002121104932773,0.6345977924589796,0.4660071029934044,127,19,29,25,0.7539320142059869,0.6167948388519782,0.4629629629629629,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.6542799032377671,0.4386098427194318,-0.005834601725012711,-0.016582728358700893,5.551115123125783e-17,-0.04535147392290251,-0.0273972602739726,-0.09122761965480264,-0.019682110778787454,0.0273972602739726
German Credit,R4_F2,4,2,Chi2,Top50,0.5,10,30,50.0,1.0015082000172697,0.3031924999668263,0.81,0.6818181818181818,0.5555555555555556,0.9041095890410958,0.6122448979591837,0.7298325722983257,0.492636111730301,0.7619228817858955,0.6362681874922256,0.7087193415046826,0.47133434804667684,132,14,24,30,0.7539320142059869,0.6167948388519782,0.4629629629629629,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.6542799032377671,0.4386098427194318,0.007990867579908634,0.019473348640247412,0.09259259259259267,0.05668934240362811,0.03602232369355651,0.0447094972685696,0.05443943826691555,0.032724505327245024
German Credit,R4_F2,4,2,Chi2,Top75,0.75,15,52,25.0,1.0015082000172697,0.3427897000219673,0.76,0.5714285714285714,0.4444444444444444,0.8767123287671232,0.5,0.6605783866057838,0.35005574122816596,0.7631912734652461,0.6102275336350981,0.6242194517126963,0.4728564180618976,128,18,30,24,0.7539320142059869,0.6167948388519782,0.4629629629629629,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.6542799032377671,0.4386098427194318,0.00925925925925919,-0.006567305216880093,-0.01851851851851849,-0.05555555555555558,-0.03323186199898531,-0.09787087323356541,-0.030060451525070753,0.03424657534246578
German Credit,R4_F2,4,2,MI,Top25,0.25,5,5,75.0,1.0015082000172697,0.25596119998954237,0.685,0.38461538461538464,0.2777777777777778,0.8356164383561644,0.3225806451612903,0.5566971080669711,0.12706296035763923,0.6203703703703705,0.3655141978534505,0.4817838491700991,0.2168949771689498,122,24,39,15,0.7539320142059869,0.6167948388519782,0.4629629629629629,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.6542799032377671,0.4386098427194318,-0.13356164383561642,-0.25128064099852765,-0.18518518518518512,-0.23297491039426527,-0.137113140537798,-0.3208636541040921,-0.172496054067668,-0.22171486555048203
German Credit,R4_F2,4,2,MI,Top50,0.5,10,24,50.0,1.0015082000172697,0.3187498999759555,0.77,0.6,0.4444444444444444,0.8904109589041096,0.5106382978723404,0.667427701674277,0.37165555811971723,0.7546930492135973,0.6007834846170615,0.6290772639011698,0.4571283612379503,130,16,30,24,0.7539320142059869,0.6167948388519782,0.4629629629629629,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.6542799032377671,0.4386098427194318,0.0007610350076103778,-0.01601135423491662,-0.01851851851851849,-0.044917257683215195,-0.026382546930492135,-0.07627105634201414,-0.025202639336597277,0.01851851851851849
German Credit,R4_F2,4,2,MI,Top75,0.75,15,50,25.0,1.0015082000172697,0.3627711000153795,0.805,0.6923076923076923,0.5,0.9178082191780822,0.5806451612903226,0.7089041095890412,0.46817157876740895,0.7548198883815322,0.6214481184977063,0.6774246154289355,0.4383561643835616,134,12,27,27,0.7539320142059869,0.6167948388519782,0.4629629629629629,0.5555555555555556,0.6938102486047691,0.4479266144617314,0.6542799032377671,0.4386098427194318,0.0008878741755453667,0.004653279645728148,0.03703703703703709,0.02508960573476704,0.015093860984272012,0.02024496430567757,0.023144712191168426,-0.00025367833587019994
