dataset,run_id,repeat,fold,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100,stage
Taiwan Credit Card Default,R3_F4,3,4,0.8045,0.5693430656934306,0.5223214285714286,0.8859536082474226,0.5448195576251456,0.7041375184094256,0.4212644708349099,0.7785257405958518,0.5649295989712437,0.6802591817151795,4125,531,642,702,19.55,30.25,62.35,115.85,A5_Full_CostAware
Taiwan Credit Card Default,R3_F5,3,5,0.8095,0.5735042735042735,0.5102661596958175,0.8934898612593383,0.5400402414486921,0.7018780104775779,0.4215704773148954,0.7834019258940638,0.5434592171045138,0.6752167357463463,4186,499,644,671,19.05,29.783333333333335,61.983333333333334,115.65,A5_Full_CostAware
Taiwan Credit Card Default,R4_F1,4,1,0.8159386462154051,0.6017857142857143,0.506006006006006,0.904414916416631,0.5497553017944535,0.7052104612113185,0.4377478910400372,0.7825006210668448,0.5735376072287959,0.6764904874632275,4220,446,658,674,18.406135378459485,29.376458819606537,62.28742914304768,117.13904634878293,A5_Full_CostAware
Taiwan Credit Card Default,R4_F2,4,2,0.8123958680439853,0.5723849372384937,0.5265588914549654,0.8913459493940038,0.5485164394546913,0.7089524204244846,0.4309714024655978,0.7849169047912515,0.5567875669478647,0.6850884140136807,4192,511,615,684,18.760413195601465,29.006997667444185,59.746751082972345,110.97967344218594,A5_Full_CostAware
Taiwan Credit Card Default,R4_F3,4,3,0.802,0.5684987694831829,0.5114391143911439,0.8867599569429494,0.5384615384615384,0.6990995356670466,0.4138105178470144,0.7760687800634734,0.5593083281255641,0.6734417027898042,4119,526,662,693,19.8,30.833333333333332,63.93333333333333,119.1,A5_Full_CostAware
Taiwan Credit Card Default,R4_F4,4,4,0.8035029190992494,0.5590753424657534,0.4962006079027355,0.8899337465270357,0.5257648953301127,0.6930671772148856,0.4035365149785734,0.7685741471789819,0.5489140370604475,0.6645191238932662,4164,515,663,653,19.649708090075062,30.708924103419516,63.88657214345288,119.18265221017515,A5_Full_CostAware
Taiwan Credit Card Default,R4_F5,4,5,0.7980016652789342,0.5462184873949579,0.5359820089955023,0.8728323699421965,0.541051835035944,0.7044071894688494,0.4115997891034619,0.7752297582743631,0.5539605901394313,0.6839754726288977,4077,594,619,715,20.19983347210658,30.507910074937552,61.43213988343047,112.97252289758535,A5_Full_CostAware
Taiwan Credit Card Default,R5_F1,5,1,0.8201366894482414,0.600896860986547,0.5138036809815951,0.9052183173588924,0.5539479123604796,0.7095109991702437,0.4442916552846838,0.785512505145142,0.5629840605298947,0.6819857062658753,4250,445,634,670,17.986331055175864,28.554759126521088,60.26004334055676,113.10218369728288,A5_Full_CostAware
Taiwan Credit Card Default,R5_F2,5,2,0.8076025341780594,0.5812973883740522,0.512249443207127,0.8931412599440981,0.5445935280189423,0.7026953515756125,0.4246075522641964,0.7771549955250661,0.5649465896159083,0.6763956779220843,4154,497,657,690,19.239746582194066,30.19339779926642,63.054351450483495,117.82260753584528,A5_Full_CostAware
Taiwan Credit Card Default,R5_F3,5,3,0.806268756252084,0.5679324894514768,0.5086923658352229,0.8904812834224599,0.5366826156299841,0.6995868246288415,0.4156860861757019,0.7729736743182122,0.5470452973333052,0.6730386547562902,4163,512,650,673,19.373124374791598,30.210070023341114,62.72090696898967,116.90563521173725,A5_Full_CostAware
Taiwan Credit Card Default,R5_F4,5,4,0.8069941715237302,0.5827464788732394,0.4914625092798812,0.8982395878059253,0.5332259363672976,0.6948510485429032,0.4150565098642217,0.7789211940852292,0.555083167390145,0.664417851775241,4184,474,685,662,19.300582847626977,30.70774354704413,64.92922564529559,121.96502914238135,A5_Full_CostAware
Taiwan Credit Card Default,R5_F5,5,5,0.8046666666666666,0.5597326649958229,0.5095057034220533,0.887513340448239,0.5334394904458599,0.6985095219351461,0.4109846907479623,0.774811123600521,0.5501318490263489,0.6724530532472406,4158,527,645,670,19.533333333333335,30.283333333333335,62.53333333333333,116.28333333333333,A5_Full_CostAware
